Date,Open,High,Low,Close,Volume,ret,log_ret,ret_lag1,ret_lag5,ret_lag10,ret_lag20,ret_mean5,ret_vol5,ret_mean10,ret_vol10,ret_mean20,ret_vol20,rsi,macd,macd_signal,stoch_k,stoch_d
1999-03-09,0.0408112,0.0426466,0.0408112,0.04218,39645642,0.0335398126004626,0.0329896215075133,0.0170483289348095,-0.0106519677572308,0.0457620909559872,-0.0365209072217259,0.003078921037832562,0.04806991623760249,0.0014688580020945224,0.046228364633520404,0.008206285237164006,0.04346450785673735,60.70955303459421,0.00048610936038310376,0.00044009095495454716,36.325406837891684,30.72630980492811
1999-03-10,0.0426466,0.0426466,0.0408112,0.0414991,64178733,-0.0161427216690376,-0.0162744347961249,0.0335398126004626,-0.0661072064451351,0.0819523680159377,-0.0376611157894158,0.01307181799305206,0.032887416867372794,-0.008340650966403008,0.03667251917314378,0.009282204943182914,0.04252553970538325,57.670261941448366,0.0005140378360430561,0.000454880331172249,29.60012938179757,30.898817730341865
1999-03-11,0.0408112,0.0414991,0.0396677,0.0396677,15020865,-0.0441310775414406,-0.0451344857302222,-0.0161427216690376,-0.0234450374627936,-0.0304873751167339,-0.0064930437781648,0.00893460997732266,0.03930469700669789,-0.009705021208873676,0.03782375083461051,0.007400303255019125,0.04406532125673857,49.430700028113584,0.0003839665524599106,0.00044069757542978134,14.790765374196416,26.90543386462856
1999-03-12,0.0398945,0.0398945,0.0382868,0.038972,25409737,-0.0175381985847428,-0.0176938149611867,-0.0441310775414406,0.0543587075618194,-0.046680691168653,0.0855723134390447,-0.00544477125198978,0.030753311838977896,-0.006790771950482656,0.035722627681462116,0.0022447776538297506,0.04030983621964795,47.16641399645772,0.00022218572854195567,0.0003969952060522162,9.16508308737314,17.851992614455707
1999-03-15,0.0398945,0.0410388,0.0396677,0.0405864,30159616,0.041424612542338,0.0405895955583527,-0.0175381985847428,0.0170483289348095,0.0051616408584624,0.0543334055699735,-0.000569514530484079,0.036589013709737196,-0.0031644747820950953,0.03878046182539148,0.0015993380024479757,0.039527656861250676,46.58488918870658,0.00022168638526103013,0.00036193344189397903,22.219706465046706,15.391851642205419
1999-03-16,0.0408112,0.0412705,0.038972,0.0392015,21942510,-0.0341222675576055,-0.0347180237510064,0.041424612542338,0.0335398126004626,-0.0106519677572308,0.0058303776209753,-0.014101930562097697,0.033172779944990474,-0.005511504762132566,0.039975763295780724,-0.0003982942564810644,0.04030449772248292,32.876402136273015,0.0001082924680436484,0.0003112052471239129,12.393943527486021,14.592911026635285
1999-03-17,0.0396677,0.0403518,0.0385123,0.0394331,14510454,0.0059079371962806,0.0058905537685204,-0.0341222675576055,-0.0161427216690376,-0.0661072064451351,-0.0515561802372959,-0.009691798789034058,0.03428088747830832,0.0016900096020090038,0.033866570473189105,0.00247491161519776,0.038472225944972814,36.47758306446381,3.6692191385662154e-05,0.0002563026359762628,19.881546134663328,18.165065375732016
1999-03-18,0.0396677,0.0405864,0.0387442,0.0401271,13110558,0.0175994278917965,0.0174463513903123,0.0059079371962806,-0.0441310775414406,-0.0234450374627936,0.0119290667213196,0.002654302297613359,0.02956912687987117,0.005794456137468014,0.03295683295579323,0.002758429673721605,0.03856634304955284,44.111743165158515,3.5538787264609295e-05,0.0002121498662339321,37.03314130364423,23.102876988597856
1999-03-19,0.0398945,0.0412705,0.0398945,0.0401271,29400494,0.0,0.0,0.0175994278917965,-0.0175381985847428,0.0543587075618194,0.0358898325989358,0.0061619420145619195,0.02754597794885519,0.0003585853812860737,0.028195700702661926,0.0009639380437748153,0.037770364725447356,43.324466874345575,3.423012264253816e-05,0.00017656591751565333,47.59775374376038,34.83748039402264
1999-03-22,0.0410388,0.0410388,0.038972,0.038972,10467489,-0.0287860323821058,-0.0292084769661791,0.0,0.041424612542338,0.0170483289348095,0.0058303776209753,-0.00788018697032684,0.02251178388185649,-0.004224850750405457,0.02889782802293029,-0.0007668824563792397,0.03832470159356496,41.423072857400456,-5.933000061000143e-05,0.00012938673389052238,23.573211314475866,36.06803545396016
1999-03-23,0.0392015,0.0392015,0.0357676,0.0364567,44813824,-0.0645412090731807,-0.0667181845569759,-0.0287860323821058,-0.0341222675576055,0.0335398126004626,0.0457620909559872,-0.01396397527344188,0.03302984970363521,-0.014032952917769787,0.031208376336504685,-0.006282047457837635,0.03920308175401772,42.05963873297683,-0.0003326066783650092,3.698805143941607e-05,10.017444395987857,27.062803151408033
1999-03-24,0.0362297,0.0364567,0.0348559,0.0362297,17088025,-0.0062265646643827,-0.0062460305639984,-0.0645412090731807,0.0059079371962806,-0.0161427216690376,0.0819523680159377,-0.016390875645574544,0.031620441475517486,-0.013041337217304296,0.031291319950947076,-0.010690994091853655,0.03326659898863414,43.96581309398097,-0.0005610302101860046,-8.261560088566807e-05,17.63384548243412,17.074833730965945
1999-03-25,0.0362297,0.0382868,0.0359942,0.0366834,11291817,0.0125228748788976,0.0124451122163364,-0.0062265646643827,0.0175994278917965,-0.0441310775414406,-0.0304873751167339,-0.01740618624815432,0.030310556053777478,-0.007375941975270477,0.030144670235835908,-0.008540481592072078,0.03330967813194042,37.28032267358111,-0.0006974084164823868,-0.0002055741640050118,23.45745568434154,17.036248520921166
1999-03-26,0.037377,0.0401271,0.037377,0.0401271,24350028,0.0938762492026366,0.0897275798708169,0.0125228748788976,0.0,-0.0175381985847428,-0.046680691168653,0.0013690635923729988,0.05914637419242123,0.003765502803467463,0.043570794415525166,-0.0015126345735075992,0.039154119883796405,47.90108305464364,-0.0005215986531364389,-0.00026877906183129727,67.66015890741524,36.25048669139696
1999-03-29,0.0412705,0.04218,0.0405864,0.0412705,18527400,0.0284944588569819,0.0280960424998443,0.0938762492026366,-0.0287860323821058,0.041424612542338,0.0051616408584624,0.01282516184019054,0.05736597563049166,0.002472487434931853,0.04250793516475521,-0.00034599367358162435,0.039707162059412195,47.170386594570374,-0.00028670042084959213,-0.00027236333363495627,82.33663213831878,57.818082243358525
1999-03-30,0.0412705,0.0417307,0.0376018,0.0378386,19299291,-0.0831562496214003,-0.0868182134157145,0.0284944588569819,-0.0645412090731807,-0.0341222675576055,-0.0106519677572308,0.009102153730546621,0.06387682030886506,-0.002430910771447627,0.04945816677302442,-0.003971207766790099,0.043796778000534824,40.27605846318956,-0.00037316590357814455,-0.00029252384762359397,40.724457612539396,63.573749552757796
1999-03-31,0.038972,0.0408112,0.0371475,0.0403518,41869987,0.0664189478469077,0.064306257773,-0.0831562496214003,-0.0062265646643827,0.0059079371962806,-0.0661072064451351,0.023631256232804702,0.06766787249800456,0.0036201902936150838,0.05407772261628758,0.002655099947812041,0.043926212111202,51.75375181373982,-0.0002361737216295401,-0.0002812538224247832,75.03857129203585,66.03322034763134
1999-04-01,0.0403518,0.0405864,0.0385123,0.0392015,8544193,-0.0285067828448792,-0.0289209920159626,0.0664189478469077,0.0125228748788976,0.0175994278917965,-0.0234450374627936,0.01542532468804934,0.0717182966431876,-0.000990430780052486,0.054715167308772725,0.002402012678707761,0.04409874971455071,50.57494300673899,-0.0002179140494859913,-0.0002685858678370248,59.332887317213014,58.36530540726275
1999-04-05,0.0387442,0.0396677,0.0378386,0.0380583,27293895,-0.0291621494075481,-0.0295958168163499,-0.0285067828448792,0.0938762492026366,0.0,0.0543587075618194,-0.009182355033987597,0.05783567687016679,-0.003906645720807296,0.05542900111767887,-0.0017740301697606142,0.042856741967268075,43.51346774566,-0.000292320129151466,-0.00027333272009991307,43.724143580781266,59.36520073001004
1999-04-06,0.0382868,0.0385123,0.0362297,0.036919,19377868,-0.0299356513559461,-0.030392870876727,-0.0291621494075481,0.0284944588569819,-0.0287860323821058,0.0170483289348095,-0.020868377076573196,0.05410222620991363,-0.004021607618191326,0.055487496665130684,-0.004123229184298394,0.04305793361354814,44.068871253579466,-0.0004381685376739705,-0.0003062998836147246,28.168648707691023,43.741893201895095
1999-04-07,0.037377,0.0403518,0.036919,0.0401271,24781851,0.0868956363931849,0.0833255928519095,-0.0299356513559461,-0.0831562496214003,-0.0645412090731807,0.0335398126004626,0.013142000126343843,0.05843367665353762,0.011122076928445235,0.05775404926384814,-0.0014554379946622794,0.046987856366359486,51.561782682665566,-0.00029152705104431437,-0.00030334531710064257,71.97061755027917,47.95446994625048
1999-04-08,0.0403518,0.0419634,0.0398945,0.0408112,35550119,0.0170483289348095,0.0169046370138412,0.0868956363931849,0.0664189478469077,-0.0062265646643827,-0.0161427216690376,0.003267876343924201,0.05086087128871314,0.013449566288364457,0.05744537974638764,0.00020411453553007553,0.04702793406669468,51.54018992899051,-0.00011874267204906724,-0.0002664247880903275,81.31101432257884,60.48342686018301
1999-04-09,0.0410388,0.0410388,0.0398945,0.0401271,13345989,-0.0167625553769553,-0.0169046370138413,0.0170483289348095,-0.0285067828448792,0.0125228748788976,-0.0441310775414406,0.005616721837508981,0.04927300672169479,0.010521023262779164,0.058238870929116685,0.0015725406437543405,0.04605815083027919,50.0,-3.6589182271604126e-05,-0.00022045766692658285,71.97061755027917,75.08408314104572
1999-04-12,0.0396677,0.0396677,0.0378386,0.0385123,9773975,-0.0402421306299234,-0.041074245739089,-0.0167625553769553,-0.0291621494075481,0.0938762492026366,-0.0175381985847428,0.003400725593033922,0.05143011771655921,-0.002890814720476835,0.05202128293586861,0.0004373440414953106,0.04682733392814428,49.015720213599636,-0.00010062289618074927,-0.00019649071277741615,49.9228574159282,67.73482976292873
1999-04-13,0.0392015,0.0392015,0.0362297,0.036919,10244957,-0.0413711982924935,-0.0422513471128205,-0.0402421306299234,-0.0299356513559461,0.0284944588569819,0.041424612542338,0.001113616205724441,0.05349599243620014,-0.009877380435424375,0.05202938103937903,-0.003702446500246265,0.04667267067560924,51.03053486163681,-0.00027674591538386084,-0.0002125417532987051,28.168648707691023,50.02070789129946
1999-04-14,0.0366834,0.0376018,0.0357676,0.0357676,13202114,-0.0311871935859585,-0.0316838679887136,-0.0413711982924935,0.0868956363931849,-0.0831562496214003,-0.0341222675576055,-0.022502949790104237,0.02420413810444341,-0.004680474831880195,0.04616124590423571,-0.003555692801663914,0.04657650223479334,49.01068316598514,-0.0005034298088861938,-0.0002707193644162029,0.0,26.030502041206404
1999-04-15,0.0366834,0.0366834,0.0357676,0.0366834,10114242,0.0256041780829578,0.0252818809698063,-0.0311871935859585,0.0170483289348095,0.0664189478469077,0.0059079371962806,-0.02079177996047458,0.027743074802579256,-0.008761951808275185,0.04065190082300199,-0.002570880757330055,0.04699349413546685,50.0,-0.0006022387874548563,-0.00033702324902393357,14.281704198116158,14.150117635269055
1999-04-16,0.0364567,0.0385123,0.0364567,0.0380583,10689940,0.0374801681414482,0.0367948578956343,0.0256041780829578,-0.0167625553769553,-0.0285067828448792,0.0175994278917965,-0.009943235256793878,0.038306799239547495,-0.0021632567096424465,0.04240838609342638,-0.0015768437448474694,0.04764830825151175,45.24365682965635,-0.0005631114767897932,-0.0003822408945771055,35.72297423741508,16.668226145177073
1999-04-19,0.0385123,0.0385123,0.0357676,0.0362297,8910459,-0.0480473379000114,-0.0492399701119708,0.0374801681414482,-0.0402421306299234,-0.0291621494075481,0.0,-0.01150427671081148,0.03997298712012647,-0.004051775558888777,0.044129839444748895,-0.0039792106398480395,0.048762829546509116,38.76476619266259,-0.0006719101766756858,-0.0004401747509968216,7.458278188450239,19.154318874660486
1999-04-20,0.0362297,0.0378386,0.0353183,0.0355331,18527400,-0.0192273190227906,-0.0194145680041737,-0.0480473379000114,-0.0413711982924935,-0.0299356513559461,-0.0287860323821058,-0.007075500856870901,0.03694895430586374,-0.0029809423255732267,0.04355818563176972,-0.003501274971882279,0.04855328885630264,44.14779390487214,-0.0008050634580486632,-0.0005131524924071899,3.2324569983898073,15.471236474751704
1999-04-21,0.0355331,0.0362297,0.0353183,0.0362297,10820815,0.0196042563131277,0.0194145680041738,-0.0192273190227906,-0.0311871935859585,0.0868956363931849,-0.0645412090731807,0.0030827891229463405,0.035620858836519886,-0.009710080333578947,0.03171981265153789,0.000705998297433141,0.04659172298873734,38.473583839920366,-0.000844642086383067,-0.0005794504112023654,13.715369219424833,8.135368135421622
1999-04-22,0.0362297,0.0362297,0.0343868,0.0346193,62176800,-0.0444497194290871,-0.04546789442476,0.0196042563131277,0.0256041780829578,0.0170483289348095,-0.0062265646643827,-0.010927990379462639,0.03822956654946697,-0.015859885169968606,0.031916466830519276,-0.001205159440802079,0.04766269218840973,37.50845091924192,-0.000994490389649251,-0.0006624584068917425,3.0686587651452726,6.6721616609866325
1999-04-23,0.0343868,0.0346193,0.032785,0.0330168,34555657,-0.0462892086206249,-0.0473948071846019,-0.0444497194290871,0.0374801681414482,-0.0167625553769553,0.0125228748788976,-0.02768186573187726,0.02893787864431642,-0.018812550494335566,0.03334315568861609,-0.004145763615778204,0.048576625206272595,36.592111911917236,-0.0012283944404743313,-0.0007756456136082603,2.5254946395885707,6.43650754138622
1999-04-26,0.0330168,0.0334779,0.0304884,0.0311834,34202370,-0.055529306292554,-0.0571306208888805,-0.0462892086206249,-0.0480473379000114,-0.0402421306299234,0.0938762492026366,-0.029178259410385782,0.030410256496274057,-0.020341268060598626,0.03475536370925283,-0.011616041390537733,0.0439796210417747,35.28925958983514,-0.0015439079339643544,-0.0009292980776794792,6.056644880174303,3.8835994283027104
1999-04-27,0.0320983,0.0348559,0.0314141,0.0346193,62072134,0.1101836233380579,0.1045254280734824,-0.055529306292554,-0.0192273190227906,-0.0413711982924935,0.0284944588569819,-0.0032960709382160837,0.07012918356277512,-0.0051857858975434875,0.05288249098203795,-0.007531583166483934,0.05111523842765037,36.03668924674483,-0.0014994218341748966,-0.0010433228289785626,35.99912854030501,14.86042268668929
1999-04-28,0.0348559,0.0348559,0.0332515,0.0343868,32750106,-0.006715907022961,-0.006738560207955,0.1101836233380579,0.0196042563131277,-0.0311871935859585,-0.0831562496214003,-0.008560103605433822,0.068958555741376,-0.002738657241243738,0.0521060930052676,-0.0037095660365619697,0.04792098938171191,33.3312576540673,-0.0014660276325258875,-0.0011278637896880276,36.950257810130445,26.335343743536583
1999-04-29,0.0343868,0.0346193,0.0337177,0.0343868,13149726,0.0,0.0,-0.006715907022961,-0.0444497194290871,0.0256041780829578,0.0664189478469077,0.00032984028038359777,0.06597572466075546,-0.005299075049539518,0.05117945647990043,-0.0070305134289073545,0.045018815851142126,34.558044192890634,-0.0014231572166182455,-0.0011869224750740712,42.469469349514696,38.47295189998338
1999-04-30,0.0348559,0.0362297,0.0343868,0.0348559,27581884,0.0136418625751741,0.0135496500550974,0.0,-0.0462892086206249,0.0374801681414482,-0.0285067828448792,0.012316054519543398,0.06061499924988546,-0.007682905606166929,0.04949287252735905,-0.0049230811579046895,0.04494702929017862,39.51780287827533,-0.0013359298854470972,-0.0012167239571486766,50.12567283745168,43.18179999903227
1999-05-03,0.0353183,0.0353183,0.0341571,0.0350837,9263665,0.0065354789289617,0.0065142152816771,0.0136418625751741,-0.055529306292554,-0.0480473379000114,-0.0291621494075481,0.024729011563846538,0.048365088374184316,-0.002224623923269618,0.04751706892635836,-0.0031381997410791992,0.04464156874156063,44.29162389972319,-0.0012341930318463742,-0.0012202177720882163,57.27015541071054,49.955099199225636
1999-05-04,0.0350837,0.0350837,0.0325554,0.0332515,26194777,-0.0522236822227986,-0.0536367562799127,0.0065354789289617,0.1101836233380579,-0.0192273190227906,-0.0299356513559461,-0.00775244954832476,0.025984259280394856,-0.005524260243270418,0.04991413153931945,-0.0042526012844218255,0.04561334459393617,42.49207760663156,-0.0012865781974657972,-0.0012334898571637325,34.43587282992067,47.277233692694296
1999-05-05,0.0334779,0.0339333,0.0314141,0.0339333,39501598,0.0205043381501586,0.0202969542632919,-0.0522236822227986,-0.006715907022961,0.0196042563131277,0.0868956363931849,-0.00230840051370084,0.028939204388581892,-0.005434252059567328,0.049965264958313535,-0.00757216619657314,0.04079182160689904,41.67761147055797,-0.0012585702423531936,-0.001238505934201625,42.9329876992485,44.8796719799599
1999-05-06,0.0337177,0.0343868,0.0323268,0.0332515,10022556,-0.0200923576545751,-0.0202969542632918,0.0205043381501586,0.0,-0.0444497194290871,0.0170483289348095,-0.006326872044615861,0.02991701043724705,-0.0029985158821161286,0.048421843761652726,-0.009429200526042372,0.040456016645622275,34.81666793015438,-0.0012766726109418591,-0.0012461392695496717,34.43587282992067,37.26824445302994
1999-05-07,0.0323268,0.0337177,0.0323268,0.0334779,6974053,0.0068087153962976,0.006785640773437,-0.0200923576545751,0.0136418625751741,-0.0462892086206249,-0.0167625553769553,-0.00769350148039116,0.02891610696929154,0.002311276519576121,0.045997866295416114,-0.008250636987379725,0.04057430347920164,40.328951992689944,-0.0012582460038709567,-0.0012485606164139287,40.67236265679844,39.34707439532253
1999-05-10,0.0332515,0.0341571,0.0332515,0.0334779,5443071,0.0,0.0,0.0068087153962976,0.0065354789289617,-0.055529306292554,-0.0402421306299234,-0.0090005972661835,0.028252205903304684,0.007864207148831522,0.04135710596868939,-0.006238530455883555,0.039896480417885405,42.40525039910127,-0.0012294702176601849,-0.0012447425366631801,52.07008865587934,42.39277471419948
1999-05-11,0.0348559,0.0362297,0.0341571,0.0353183,47391496,0.0549735795853383,0.0535157235673748,0.0,-0.0522236822227986,0.1101836233380579,-0.0413711982924935,0.012438855095443879,0.02792381687933022,0.002343202773559562,0.027565894942620454,-0.001421291561991965,0.0412255389037096,46.89454961769636,-0.0010461014937895238,-0.0012050143280884491,84.12554647902043,58.9559992638994
1999-05-12,0.0355331,0.0364567,0.0350837,0.0362297,46004509,0.0258053190555604,0.0254779812350413,0.0549735795853383,0.0205043381501586,-0.006715907022961,-0.0311871935859585,0.013499051276524237,0.02840311804459497,0.005595325381411702,0.028287310644425346,0.00142833407008398,0.04102901936927592,55.76163489610167,-0.0008178108811411136,-0.0011275736386989821,96.19657188814227,77.46406900768068
1999-05-13,0.0362297,0.037377,0.0362297,0.0362297,19482574,0.0,0.0,0.0258053190555604,-0.0200923576545751,0.0,0.0256041780829578,0.01751752280743926,0.023452342754972284,0.005595325381411702,0.028287310644425346,0.00014812516593609005,0.040632511085660225,62.983827297194644,-0.0006296309324149707,-0.00102798509744218,83.34494672357224,87.88902169691164
1999-05-14,0.0362297,0.0362297,0.0339333,0.0343868,8439427,-0.0508671062691657,-0.0522064546327151,0.0,0.0068087153962976,0.0136418625751741,0.0374801681414482,0.0059823584743465994,0.03904013441192749,-0.0008555715030222781,0.03318076118006654,-0.004269238554594605,0.04115927250281714,62.93550419150073,-0.0006220331841831975,-0.0009467947147903835,49.85325932012949,76.46492597728133
1999-05-17,0.0339333,0.0359942,0.0337177,0.0359942,10074944,0.046744681098561,0.0456850445558043,-0.0508671062691657,0.0,0.0065354789289617,-0.0480473379000114,0.0153312946940588,0.04267696588971966,0.0031653487139376517,0.03645110063836258,0.0004703623953340154,0.041310283044458454,56.51382927314592,-0.00048076619415337446,-0.0008535890106629818,76.80994147143163,70.00271583837778
1999-05-18,0.0364567,0.0382868,0.0353183,0.0378386,41725822,0.0512415889226598,0.0499719312481941,0.046744681098561,0.0549735795853383,-0.0522236822227986,-0.0192273190227906,0.0145848965615231,0.041834634573315106,0.013511875828483493,0.033550986955027846,0.003993807792606535,0.04252904621026363,64.18672321956996,-0.00021747648750147786,-0.0007263665060306811,93.47854554978389,73.38058211378167
1999-05-19,0.0394331,0.0408112,0.0355331,0.0359942,123215304,-0.0487438753019404,-0.0499719312481942,0.0512415889226598,0.0258053190555604,0.0205043381501586,0.0196042563131277,-0.0003249423099770596,0.04943092551341383,0.0065870544832735915,0.03869879562261814,0.0005764012118531298,0.043931573240273955,55.736616702355455,-0.00015584863770296692,-0.0006122629323651382,48.73950474082427,73.0093305873466
1999-05-20,0.0362297,0.0362297,0.0318705,0.0332515,48660677,-0.0761983875179888,-0.0792579354989423,-0.0487438753019404,0.0,-0.0200923576545751,-0.0444497194290871,-0.01556461981357482,0.05993559217320434,0.0009764514969322208,0.04631440951725773,-0.0010110321925919552,0.046161214733750996,45.07357095482571,-0.00032457954013772466,-0.0005547262539196556,19.55284077002483,53.92363035354433
1999-05-21,0.032785,0.032785,0.0314141,0.0325554,82902487,-0.0209343939371157,-0.0211566253538312,-0.0761983875179888,-0.0508671062691657,0.0068087153962976,-0.0462892086206249,-0.00957807734716482,0.05694838958937012,-0.0017978594364091087,0.046755062226558966,0.00025670854158350474,0.04519023003364849,42.45369182003233,-0.0005086065487103913,-0.0005455023128778027,12.145236296304159,26.81252726905109
1999-05-24,0.032785,0.0334779,0.0318705,0.0323268,44983998,-0.0070218765550413,-0.0070466459500798,-0.0209343939371157,0.046744681098561,0.0,-0.055529306292554,-0.02033138887788528,0.04803277216250682,-0.0025000470919132388,0.046777784346788504,0.00268208002845914,0.04330080267417834,46.947842332142876,-0.000665227064843274,-0.0005694472632708969,9.712570899532862,13.80354932195395
1999-05-25,0.0325554,0.0330168,0.0323268,0.0325554,35537130,0.0070715319796577,0.00704664595008,-0.0070218765550413,0.0512415889226598,0.0549735795853383,0.1101836233380579,-0.029165400266485696,0.03341638423243528,-0.0072902518524813,0.042494949662750685,-0.00247352453946087,0.035210129401999656,45.311702540302534,-0.0007621186137810806,-0.0006079815333729337,12.145236296304159,11.334347830713726
1999-05-26,0.0325554,0.0341571,0.0325554,0.0325554,29151964,0.0,0.0,0.0070715319796577,-0.0487438753019404,0.0258053190555604,-0.006715907022961,-0.01941662520609762,0.03338686026260621,-0.009870783758037339,0.04101981395313041,-0.00213772918831282,0.035199563679831396,47.516288097735696,-0.0008293456835895482,-0.0006522543634162566,12.145236296304159,11.334347830713726
1999-05-27,0.032785,0.032785,0.0323268,0.0323268,22544407,-0.0070218765550413,-0.0070466459500798,0.0,-0.0761983875179888,0.0,0.0,-0.005581323013508123,0.010381631397046598,-0.010572971413541469,0.04089197076303314,-0.002488823016064885,0.03521213610589339,45.893475081160155,-0.0008908011293529902,-0.0006999637166036033,9.712570899532862,11.334347830713725
1999-05-28,0.032785,0.032785,0.0323268,0.0325554,24506962,0.0070715319796577,0.00704664595008,-0.0070218765550413,-0.0209343939371157,-0.0508671062691657,0.0136418625751741,1.986216984655731e-05,0.007046713014912911,-0.004779107588659129,0.03858814163268786,-0.002817339545840705,0.035084138687516815,46.76181717342619,-0.0009105625056137767,-0.0007420834744056381,12.145236296304159,11.334347830713726
1999-06-01,0.0325554,0.032785,0.0320983,0.032785,27254737,0.0070525934253611,0.0070278402031468,0.0070715319796577,-0.0070218765550413,0.046744681098561,0.0065354789289617,0.0028347561659270376,0.006302375362810209,-0.008748316355979118,0.034527194174050944,-0.002791483821020735,0.03509158390218422,39.97372024728298,-0.0008973526151558331,-0.0007731373025556771,14.5885432739888,12.14878348994194
1999-06-02,0.032785,0.032785,0.0314141,0.0314141,35550119,-0.0418148543541253,-0.0427142570057361,0.0070525934253611,0.0070715319796577,0.0512415889226598,-0.0522236822227986,-0.006942521100829562,0.020350315952070656,-0.018053960683657628,0.028592542295158365,-0.0022710424275870695,0.03439004597307033,31.609739704264925,-0.0009861362894106537,-0.0008157370999266726,0.0,8.91125985676432
1999-06-03,0.0323268,0.0325554,0.0320983,0.0323268,11815237,0.0290538325146989,0.0286397708525093,-0.0418148543541253,0.0,-0.0487438753019404,0.0205043381501586,-0.0011317545978897815,0.026149834010069147,-0.0102741899019937,0.029869765949112975,-0.0018435677093600548,0.034739409681651,36.06654528578059,-0.0009716501505571892,-0.0008469197100527759,9.712570899532862,8.100371391173887
1999-06-04,0.0325554,0.032785,0.0323268,0.0325554,21837764,0.0070715319796577,0.00704664595008,0.0290538325146989,-0.0070218765550413,-0.0761983875179888,-0.0200923576545751,0.0016869271090500185,0.026115755858268506,-0.0019471979522290492,0.019123320689268596,-0.00048537322764841443,0.03451869969082331,42.61007811995608,-0.0009309917779448465,-0.0008637341236311901,12.145236296304159,7.285935731945673
